PERIODO;COD;DESCRIPCION;LABORATORIO;COSTO;UND_VEND;VLR_VENTA;UTILIDAD;RENTABILIDAD;CLASIFICACION;PRECIO_UNITARIO;COSTO_UNITARIO;MARGEN_UNITARIO
ABRIL-2025;304;DIANE 35 X 21 TAB;BAYER;1040130.0;105.0;1040130.0;0.0;0.0;BAJO;9906.0;9906.0;0.0
ABRIL-2025;7187;ACONDICIONADOR ROMERO Y QUINA X 450 ML;SAMARA;25413.0;1.0;25413.0;0.0;0.0;BAJO;25413.0;25413.0;0.0
ABRIL-2025;7186;SHAMPOO ROMERO Y QUINA X 450 ML;SAMARA;20439.0;1.0;20439.0;0.0;0.0;BAJO;20439.0;20439.0;0.0
ABRIL-2025;6416;VENDA FIJA 2 X 4;SUPERTEX;4400.0;2.0;4400.0;0.0;0.0;BAJO;2200.0;2200.0;0.0
ABRIL-2025;4862;NORAVER SPRAY X 120 ML CEREZA;TECNOQUIMICAS;49033.0;1.0;49500.0;467.0;0.94;BAJO;49500.0;49033.0;467.0
ABRIL-2025;7166;HIDROCLOROTIAZIDA 25 MG X 30 TAB;MEMPHIS;9100.0;3.0;9300.0;200.0;2.15;BAJO;3100.0;3033.33;66.67
ABRIL-2025;3378;NEUROBION DOBLE CAMARA X 3 AMP;MERCK S.A;386874.0;3.0;395400.0;8526.0;2.16;BAJO;131800.0;128958.0;2842.0
ABRIL-2025;2762;MOVIDOL X 48 TAB;LAFRANCOL;44767.0;1.0;46000.0;1233.0;2.68;BAJO;46000.0;44767.0;1233.0
ABRIL-2025;2491;FLUCONAZOL 200 MG X 5 CAPS;AMERICAN G;45405.0;6.0;47400.0;1995.0;4.21;BAJO;7900.0;7567.5;332.5
ABRIL-2025;9000761;AMPICILINA 500 MG X 100 CAPS;LA SANTE;419965.0;13.0;439400.0;19435.0;4.42;BAJO;33800.0;32305.0;1495.0
ABRIL-2025;1795;FLUCONAZOL 200 MG X 4 CAPS;GENFAR;42871.0;4.0;44928.0;2057.0;4.58;BAJO;11232.0;10717.75;514.25
ABRIL-2025;6878;BOLSO PARA BOTIQUIN GRANDE;LABORATORIOS;472269.0;10.0;495000.0;22731.0;4.59;BAJO;49500.0;47226.9;2273.1
ABRIL-2025;4096;VITAMINA E 400 U.I X 30 CAPS;PROCAPS;67830.0;4.0;71200.0;3370.0;4.73;BAJO;17800.0;16957.5;842.5
ABRIL-2025;6598;PREGABALINA 75 MG X 14 CAPS (LYRICA);PFIZER;54254.0;2.0;57600.0;3346.0;5.81;BAJO;28800.0;27127.0;1673.0
ABRIL-2025;9000839;VENDA ELASTICA 2 X 5 PIEL;ZIBOJECT;7200.0;6.0;7800.0;600.0;7.69;BAJO;1300.0;1200.0;100.0
ABRIL-2025;199;ANEMIDOX X 30 CAPS;MERCK S.A;121824.0;1.0;132600.0;10776.0;8.13;BAJO;132600.0;121824.0;10776.0
ABRIL-2025;2168;MILPAX SUSP X 360 ML CEREZA;GRUPO FARMA;303578.0;6.0;333000.0;29422.0;8.84;BAJO;55500.0;50596.33;4903.67
ABRIL-2025;7022;NEUROBION SIMPLE X 3 AMP;MERCK S.A;46922.0;1.0;51500.0;4578.0;8.89;BAJO;51500.0;46922.0;4578.0
ABRIL-2025;4562;FYBOFORT PSYLLIUM X 12 SOBRES;NATURAL FRESHLY;28495.0;1.0;31300.0;2805.0;8.96;BAJO;31300.0;28495.0;2805.0
ABRIL-2025;1488;METRONIDAZOL 250 MG X 120 ML ***;COASPHARMA;52440.0;12.0;57600.0;5160.0;8.96;BAJO;4800.0;4370.0;430.0
ABRIL-2025;9001268;LEPRIT ENZIMATICO X 30 CAPS;BUSSIE;95830.0;1.0;105400.0;9570.0;9.08;BAJO;105400.0;95830.0;9570.0
ABRIL-2025;9001270;SUCRALFATO 1 GR X 20 TAB (ALSUCRAL);ROPSOHN;41882.0;1.0;46100.0;4218.0;9.15;BAJO;46100.0;41882.0;4218.0
ABRIL-2025;5200;ADVIL ULTRA X 72 TAB;PFIZER;248748.0;2.0;273800.0;25052.0;9.15;BAJO;136900.0;124374.0;12526.0
ABRIL-2025;9001266;CALCIO + VITAMINA D3 FRASCO X 30 CAPS;PROCAPS;59361.0;3.0;65400.0;6039.0;9.23;BAJO;21800.0;19787.0;2013.0
ABRIL-2025;6585;ONDASETRON 8 MG X 4ML SOLUCION INNYECTAB;METLEN PHARMA;68380.0;26.0;75400.0;7020.0;9.31;BAJO;2900.0;2630.0;270.0
ABRIL-2025;6585;ONDASETRON 8 MG X 4ML SOLUCION INNYECTAB;SANDERSON;68380.0;26.0;75400.0;7020.0;9.31;BAJO;2900.0;2630.0;270.0
ABRIL-2025;6563;SAL BONFIEST PLUS X 32 SOBRES;TECNOQUIMICAS;100331.0;1.0;110700.0;10369.0;9.37;BAJO;110700.0;100331.0;10369.0
ABRIL-2025;6414;DOXICICLINA 100 MG X 250 TAB;COASPHARMA;59202.0;1.0;65500.0;6298.0;9.62;BAJO;65500.0;59202.0;6298.0
ABRIL-2025;3121;TINTURA DE VALERIANA X ONZA;LAB LEON;53686.0;1.0;59400.0;5714.0;9.62;BAJO;59400.0;53686.0;5714.0
ABRIL-2025;7011;CLORFENIRAMINA 4 MG X 20 TAB;ECAR;63836.0;23.0;71600.0;7764.0;10.84;BAJO;3113.04;2775.48;337.56
ABRIL-2025;1813;IBUPROFENO 800 MG X 50 TAB;GENFAR;44553.0;4.0;50000.0;5447.0;10.89;BAJO;12500.0;11138.25;1361.75
ABRIL-2025;6006;PIROXICAM 20 MG X 10 CAPS ***;TECNOQUIMICAS;51867.0;17.0;58300.0;6433.0;11.03;BAJO;3429.41;3051.0;378.41
ABRIL-2025;9000119;CETIRRINOL D X 10 CAPS (CETIRIZINA SEUDO;QUIMICA PATRIC;59625.0;6.0;67200.0;7575.0;11.27;BAJO;11200.0;9937.5;1262.5
ABRIL-2025;520;BIODERM CREMA TUBO X 20 GR***;BIOCHEM;136087.0;7.0;153400.0;17313.0;11.29;BAJO;21914.29;19441.0;2473.29
ABRIL-2025;9000937;CLOPIDROGEL 75 MG X 30 TAB (PLATEMAX)**;LABORATORIOS;7805.0;2.0;8800.0;995.0;11.31;BAJO;4400.0;3902.5;497.5
ABRIL-2025;724;CLARAX ENJUAGUE BUCAL X 180 ML ***;BIOCHEM;60266.0;2.0;68000.0;7734.0;11.37;BAJO;34000.0;30133.0;3867.0
ABRIL-2025;2771;SEVEDOL X 60 TAB;LAFRANCOL;49998.0;1.0;57000.0;7002.0;12.28;BAJO;57000.0;49998.0;7002.0
ABRIL-2025;6923;DIOSMINA 1000 MG X 30 SOBRE (DAF);LABORATORIOS;1426000.0;31.0;1625800.0;199800.0;12.29;BAJO;52445.16;46000.0;6445.16
ABRIL-2025;3428;MICROPORE PIEL 1/2 X 10;TECNOQUIMICAS;78000.0;2.0;89800.0;11800.0;13.14;BAJO;44900.0;39000.0;5900.0
ABRIL-2025;9000047;DICLOFENACO 50 MG X 30 TAB;MEMPHIS;30387.0;7.0;35000.0;4613.0;13.18;BAJO;5000.0;4341.0;659.0
ABRIL-2025;1946;NITROFURAZONA CREMA X 40 GR (NITROFUR);BREMYMG;120110.0;7.0;138600.0;18490.0;13.34;BAJO;19800.0;17158.57;2641.43
ABRIL-2025;9000106;ENOXAPARINA 60 MG X AMP;LAB DELTA;495202.0;40.0;572880.0;77680.0;13.56;BAJO;14322.0;12380.05;1941.95
ABRIL-2025;3797;DOXICICLINA 100 MG X 10 CAPS;COASPHARMA;68696.0;16.0;79600.0;10904.0;13.7;BAJO;4975.0;4293.5;681.5
ABRIL-2025;9000523;SAL DE FRUTAS LUA  PLUS X 22 SOBRES;TECNOQUIMICAS;50743.0;1.0;58900.0;8157.0;13.85;BAJO;58900.0;50743.0;8157.0
ABRIL-2025;702;BUSCAPINA GOTAS;BOEHRINGER;32470.0;1.0;37800.0;5330.0;14.1;BAJO;37800.0;32470.0;5330.0
ABRIL-2025;2195;DICLOXACILINA 500 MG X 50 CAPS;AMERICAN G;219780.0;9.0;255900.0;36120.0;14.11;BAJO;28433.33;24420.0;4013.33
ABRIL-2025;6121;ASPIRADOR NASAL *IVA*;RICHARD;14622.0;3.0;17100.0;2478.0;14.49;BAJO;5700.0;4874.0;826.0
ABRIL-2025;6884;CEFRADINA 500 MG X 20 TAB (KLIACEF);LABQUIFAR;122712.0;6.0;144000.0;21288.0;14.78;BAJO;24000.0;20452.0;3548.0
ABRIL-2025;5660;NORAVER GARGANTA CEREZA X 96 TAB;TECNOQUIMICAS;150622.0;1.0;176900.0;26278.0;14.85;BAJO;176900.0;150622.0;26278.0
ABRIL-2025;6491;NORAVER GARGANTA NARA-MIEL X 96 TAB;TECNOQUIMICAS;150622.0;1.0;176900.0;26278.0;14.85;BAJO;176900.0;150622.0;26278.0
ABRIL-2025;9001269;LEPRIT ENZIMATICO X 60 CAPS;BUSSIE;279026.0;2.0;327900.0;48874.0;14.91;BAJO;163950.0;139513.0;24437.0
ABRIL-2025;5325;ACEITE HIGADO BACALAO X 150 PERLAS;PROCAPS;88612.0;2.0;104600.0;15988.0;15.28;MEDIO;52300.0;44306.0;7994.0
ABRIL-2025;9000125;ACICLOVIR 250 MG X 10 AMP***;VITALIS;47363.0;2.0;56000.0;8638.0;15.43;MEDIO;28000.0;23681.5;4318.5
ABRIL-2025;7211;TRIMETOPRIM F 80/400 MG X 120 ML (TRIMES;MEDICBRAND;39352.0;2.0;46600.0;7248.0;15.55;MEDIO;23300.0;19676.0;3624.0
ABRIL-2025;550;NOXPIRIN PLUS X 124 CAPS;SIEGFRIED S.A;236218.0;2.0;279800.0;43582.0;15.58;MEDIO;139900.0;118109.0;21791.0
ABRIL-2025;6319;GALVUS MET 50/1000 MG X 28 TAB ***;SIEGFRIED S.A;109500.0;3.0;130000.0;20500.0;15.77;MEDIO;43333.33;36500.0;6833.33
ABRIL-2025;9001205;VALERIANA+PASIFLORA+TORONJIL GOTAS X 30;TOTALMAX;12216.0;3.0;14550.0;2334.0;16.04;MEDIO;4850.0;4072.0;778.0
ABRIL-2025;7156;ACTIVA X 21 TAB;BCN;189668.0;38.0;226100.0;36432.0;16.11;MEDIO;5950.0;4991.26;958.74
ABRIL-2025;4509;MAGNESIA GUILLOT X 50 SOBRES;INCOBRA;39155.0;1.0;46700.0;7545.0;16.16;MEDIO;46700.0;39155.0;7545.0
ABRIL-2025;3352;IBUPRO + METOCARBAMOL X 30 TAB;MEMPHIS;185537.0;12.0;222000.0;36467.0;16.43;MEDIO;18500.0;15461.42;3038.58
ABRIL-2025;3264;SONDA NELATON # 8;ETERNA;5000.0;5.0;6000.0;1000.0;16.67;MEDIO;1200.0;1000.0;200.0
ABRIL-2025;2697;JARABE CALENDULA X 180 ML;LAB MEDICK S.A.S;43620.0;3.0;52500.0;8880.0;16.91;MEDIO;17500.0;14540.0;2960.0
ABRIL-2025;6224;FITOSTIMOLINE GEL X 32 GR ***;LABORATORIOS;76000.0;2.0;91500.0;15500.0;16.94;MEDIO;45750.0;38000.0;7750.0
ABRIL-2025;6559;ACIDO VALPROICO X 120 ML (AVALPRIC);BIOQUIFAR;29394.0;3.0;35400.0;6006.0;16.97;MEDIO;11800.0;9798.0;2002.0
ABRIL-2025;6066;DRENOLAX PLUS JBE X 120 ML;RUECAM;21413.0;2.0;25800.0;4387.0;17.0;MEDIO;12900.0;10706.5;2193.5
ABRIL-2025;5723;FLUCONAZOL 200 MG X 100 CAPS;LAPROFF;132356.0;2.0;159600.0;27244.0;17.07;MEDIO;79800.0;66178.0;13622.0
ABRIL-2025;3844;PIROXICAM 20 MG X 10 CAPS;COASPHARMA;34820.0;10.0;42000.0;7180.0;17.1;MEDIO;4200.0;3482.0;718.0
ABRIL-2025;1315;MELOXICAM 15 MG X 10 TAB (IMPOMEL);IMPOFAR;22362.0;6.0;27000.0;4638.0;17.18;MEDIO;4500.0;3727.0;773.0
ABRIL-2025;9000931;CITRATO DE POTASIO XK-18 X 450 GR;INTERNATURALWORD;178772.0;7.0;215900.0;37128.0;17.2;MEDIO;30842.86;25538.86;5304.0
ABRIL-2025;6098;ADVIL GRIPA MAX X 40 CAPS;PFIZER;69630.0;1.0;84200.0;14570.0;17.3;MEDIO;84200.0;69630.0;14570.0
ABRIL-2025;7009;PLENIV 10/10 MG X 60 CAPS;PROCAPS;87176.0;1.0;105500.0;18324.0;17.37;MEDIO;105500.0;87176.0;18324.0
ABRIL-2025;2737;SEVEDOL EXTRA FUERTE X 60 TAB;LAFRANCOL;155286.0;3.0;188100.0;32814.0;17.44;MEDIO;62700.0;51762.0;10938.0
ABRIL-2025;2113;DOLEX GRIPA X 100 TAB;GLAXO;112168.0;1.0;136000.0;23833.0;17.52;MEDIO;136000.0;112168.0;23832.0
ABRIL-2025;9000864;TENSIOMETRO DIGITAL BRAZO ALTAVOZ;LABORATORIOS;107143.0;1.0;130000.0;22857.0;17.58;MEDIO;130000.0;107143.0;22857.0
ABRIL-2025;4172;VENOVIT 5% X 500 ML;QUIBI;687410.0;40.0;836000.0;148590.0;17.77;MEDIO;20900.0;17185.25;3714.75
ABRIL-2025;4979;CURITAS REDONDA X 100 UND;LABORATORIOS;20456.0;3.0;24900.0;4444.0;17.85;MEDIO;8300.0;6818.67;1481.33
ABRIL-2025;2031;CREMA FORZ X 24 S/S;GERCO;756684.0;18.0;923250.0;166566.0;18.04;MEDIO;51291.67;42038.0;9253.67
ABRIL-2025;6967;COMPLEJO B JARABE X 120 ML ***;ECAR;10800.0;3.0;13200.0;2400.0;18.18;MEDIO;4400.0;3600.0;800.0
ABRIL-2025;9000213;AZITROMICINA 500 MG X 3 TAB;TECNOQUIMICAS;139399.0;12.0;170400.0;31001.0;18.19;MEDIO;14200.0;11616.58;2583.42
ABRIL-2025;6388;FUROSEMIDA 20 MG X SOLUCION INY;BIO ESTERIL;2247.0;5.0;2750.0;503.0;18.29;MEDIO;550.0;449.4;100.6
ABRIL-2025;6129;DOLEX 500 MG X 200 TAB;GLAXO;424386.0;3.0;520500.0;96114.0;18.47;MEDIO;173500.0;141462.0;32038.0
ABRIL-2025;9000614;PEDIALYTE 60 X 500 ML FRESA;ABBOTT;15466.0;2.0;19000.0;3534.0;18.6;MEDIO;9500.0;7733.0;1767.0
ABRIL-2025;2368;SILIGAS GOTAS X 30 ML;INCOBRA;84474.0;4.0;103800.0;19326.0;18.62;MEDIO;25950.0;21118.5;4831.5
ABRIL-2025;6983;NEXT GL X 48 CAPS;GENOMA;305248.0;4.0;375600.0;70352.0;18.73;MEDIO;93900.0;76312.0;17588.0
ABRIL-2025;3445;MICROPORE PIEL 1 X 10;TECNOQUIMICAS;78000.0;2.0;96000.0;18000.0;18.75;MEDIO;48000.0;39000.0;9000.0
ABRIL-2025;3448;MICROPORE PIEL 2 X 10;TECNOQUIMICAS;39000.0;1.0;48000.0;9000.0;18.75;MEDIO;48000.0;39000.0;9000.0
ABRIL-2025;763;PIROXICAM 40 MG X 5 AMP;RECIPE;138900.0;6.0;171000.0;32100.0;18.77;MEDIO;28500.0;23150.0;5350.0
ABRIL-2025;93;GUANTE EXAMEN M X 100 UND;ALFA TRADING;327285.0;21.0;404150.0;76865.0;19.02;MEDIO;19245.24;15585.0;3660.24
ABRIL-2025;2373;NAZIL GOTAS X 15 ML;SOPHIA;320233.0;28.0;395800.0;75569.0;19.09;MEDIO;14135.71;11436.89;2698.82
ABRIL-2025;2235;DESLORATADINA 5 MG X 10 TAB;LAPROFF;19725.0;4.0;24400.0;4675.0;19.16;MEDIO;6100.0;4931.25;1168.75
ABRIL-2025;263;MESIGYNA X AMP OFERTA;BAYER;96812.0;11.0;119800.0;22988.0;19.19;MEDIO;10890.91;8801.09;2089.82
ABRIL-2025;6247;ASHAR X 100 CAPS (ANTIGRIPAL);MEMPHIS;92854.0;2.0;115000.0;22148.0;19.26;MEDIO;57500.0;46427.0;11073.0
ABRIL-2025;9000716;LEVOTIROXINA 50 MG X 30 TABL;COLMED;10484.0;1.0;13000.0;2517.0;19.36;MEDIO;13000.0;10484.0;2516.0
ABRIL-2025;9001195;GORRO DESCHABLE X 100 UND BLANCO;INVERFARMA;18950.0;1.0;23500.0;4550.0;19.36;MEDIO;23500.0;18950.0;4550.0
ABRIL-2025;9000380;AMPICILINA 500 MG X 100 CAPS**;ANGLOPHARMA;104000.0;4.0;129100.0;25100.0;19.44;MEDIO;32275.0;26000.0;6275.0
ABRIL-2025;4675;FACETIX X 21 TAB;ABBOTT;104423.0;10.0;130000.0;25577.0;19.67;MEDIO;13000.0;10442.3;2557.7
ABRIL-2025;5435;VITAMINA C 500 MG X 100 TAB MANDARINA;LA SANTE;597119.0;31.0;744000.0;146881.0;19.74;MEDIO;24000.0;19261.9;4738.1
ABRIL-2025;548;NEUROBASAL JARABE X 120 ML;INCOBRA;35177.0;1.0;43900.0;8723.0;19.87;MEDIO;43900.0;35177.0;8723.0
ABRIL-2025;596;HELMINTREL X 6 TAB;BIOCHEM;474201.0;22.0;591800.0;117599.0;19.87;MEDIO;26900.0;21554.59;5345.41
ABRIL-2025;9001093;ACONDICIONADOR NUTRIBELA CELULAS MADRES;LABORATORIOS;14500.0;1.0;18100.0;3600.0;19.89;MEDIO;18100.0;14500.0;3600.0
ABRIL-2025;9001094;SHAMPOO NUTRIBELA PROHIALURONICO X 400 M;LABORATORIOS;29000.0;2.0;36200.0;7200.0;19.89;MEDIO;18100.0;14500.0;3600.0
ABRIL-2025;9001095;SHAMPOO NUTRIBELA REPARACION INTENSIVA X;LABORATORIOS;29000.0;2.0;36200.0;7200.0;19.89;MEDIO;18100.0;14500.0;3600.0
ABRIL-2025;5757;PRIVATOS JARABE X 120 ML;LAFRANCOL;43065.0;2.0;53800.0;10735.0;19.95;MEDIO;26900.0;21532.5;5367.5
ABRIL-2025;6478;OMEGA 3 PLUS + VITA E X 50 CAPS 2X1;NATURAL FRESHLY;249884.0;7.0;312200.0;62316.0;19.96;MEDIO;44600.0;35697.71;8902.29
ABRIL-2025;9001267;FYBOGEL NARANJA X 10 SOBRES;LABORATORIOS;37300.0;1.0;46600.0;9300.0;19.96;MEDIO;46600.0;37300.0;9300.0
ABRIL-2025;6939;NULYTELY X 10 SOBRES ***;TECNOFARMA;140000.0;1.0;175000.0;35000.0;20.0;MEDIO;175000.0;140000.0;35000.0
ABRIL-2025;2846;DIFENHIDRAMINA JBE X 120 ML;LAPROFF;11631.0;3.0;14550.0;2919.0;20.06;MEDIO;4850.0;3877.0;973.0
ABRIL-2025;9001227;AGUJA DESECHABLE 27 X 1/2;ZIBOJECT;24454.0;3.0;30600.0;6146.0;20.08;MEDIO;10200.0;8151.33;2048.67
ABRIL-2025;6822;FLUIMUCIL SUSP 4% X 120 ML;ZAMBON;115662.0;4.0;144800.0;29138.0;20.12;MEDIO;36200.0;28915.5;7284.5
ABRIL-2025;9000825;SECNIDAZOL 1 GR X 10 TAB;MEMPHIS;43870.0;2.0;55000.0;11130.0;20.24;MEDIO;27500.0;21935.0;5565.0
ABRIL-2025;9000444;FLEXTRIL C X 15 S/S (GLUCOSAMINA+CONDRO;NOVAMED;140000.0;7.0;175600.0;35600.0;20.27;MEDIO;25085.71;20000.0;5085.71
ABRIL-2025;2867;CLOTRIMAZOL SOLUC TOPICA X 30 ML;MEMPHIS;91161.0;22.0;114400.0;23239.0;20.31;MEDIO;5200.0;4143.68;1056.32
ABRIL-2025;2689;MIEL DE ROSAS X ONZA;LAB LEON;29160.0;1.0;36600.0;7440.0;20.33;MEDIO;36600.0;29160.0;7440.0
ABRIL-2025;612;STOPEN X 25 SOBRES;EUROFARMA;398000.0;4.0;499600.0;101600.0;20.34;MEDIO;124900.0;99500.0;25400.0
ABRIL-2025;9000725;ALCOHOL ANTISEPTICO X 700 ML;TECNOQUIMICAS;147720.0;20.0;185500.0;37780.0;20.37;MEDIO;9275.0;7386.0;1889.0
ABRIL-2025;6144;NOXPIRIN F NOCHE X 24 SOBRES;SIEGFRIED S.A;124623.0;3.0;156500.0;31877.0;20.37;MEDIO;52166.67;41541.0;10625.67
ABRIL-2025;6548;SABANA DESECHABLE X 10 UND;LABORATORIOS;16000.0;1.0;20100.0;4100.0;20.4;MEDIO;20100.0;16000.0;4100.0
ABRIL-2025;9001290;VALCOTE ER 250 MG X 30 TAB;ABBOTT;75784.0;2.0;95200.0;19418.0;20.4;MEDIO;47600.0;37892.0;9708.0
ABRIL-2025;9000166;B-VIT X 50 CAPS ***;PROCAPS;157200.0;5.0;197500.0;40300.0;20.41;MEDIO;39500.0;31440.0;8060.0
ABRIL-2025;9001053;BETAMETASONA 8 MG X 10 AMP**;VITALIS;21960.0;3.0;27600.0;5640.0;20.43;MEDIO;9200.0;7320.0;1880.0
ABRIL-2025;3210;NUTRAGUM KIDS GOMAS X 45 SOBRES;SUPLE GREEN;135978.0;16.0;170900.0;34924.0;20.44;MEDIO;10681.25;8498.62;2182.63
ABRIL-2025;1169;BISACODILO 5 MG X 100 TAB (FARMALAX);ECAR;79336.0;5.0;99750.0;20414.0;20.47;MEDIO;19950.0;15867.2;4082.8
ABRIL-2025;9000085;LEVOFLOXACINO 750 MG X 5 TAB (SAFELEVO));LABORATORIOS;23216.0;1.0;29200.0;5984.0;20.49;MEDIO;29200.0;23216.0;5984.0
ABRIL-2025;6484;ACETAMINOFEN GOTAS X 30 ML (CRONOFEN);NOVAMED;56750.0;6.0;71400.0;14650.0;20.52;MEDIO;11900.0;9458.33;2441.67
ABRIL-2025;1391;KRODEX F COMPUESTO X 120 ML;MEDICBRAND;69000.0;3.0;86850.0;17850.0;20.55;MEDIO;28950.0;23000.0;5950.0
ABRIL-2025;7277;CLONIDINA 150 MCG X 20 TAB ***;TECNOQUIMICAS;2700.0;1.0;3400.0;700.0;20.59;MEDIO;3400.0;2700.0;700.0
ABRIL-2025;975;MOMETASONA SPRAY NASAL ADULTO (RINOSONA;BLASKOV;19500.0;1.0;24600.0;5100.0;20.73;MEDIO;24600.0;19500.0;5100.0
ABRIL-2025;845;DESCONGELITO F GOTAS X 15 ML;CHALVER;124407.0;9.0;157000.0;32593.0;20.76;MEDIO;17444.44;13823.0;3621.44
ABRIL-2025;734;GUANTE EXAMEN S X 100 UND;VITAL MEDICAL;26829.0;2.0;33900.0;7071.0;20.86;MEDIO;16950.0;13414.5;3535.5
ABRIL-2025;138;VERAN D 20 MG X 10 CAPS;ANGLOPHARMA;88308.0;18.0;111600.0;23292.0;20.87;MEDIO;6200.0;4906.0;1294.0
ABRIL-2025;6343;CORTA UÃAS #1;LABORATORIOS;2689.0;2.0;3400.0;711.0;20.91;MEDIO;1700.0;1344.5;355.5
ABRIL-2025;9001082;OFTALMOTRIMAX GOTAS X 5 ML**;INCOBRA;20400.0;6.0;25800.0;5400.0;20.93;MEDIO;4300.0;3400.0;900.0
ABRIL-2025;182;SECNIDAZOL 500 MG X 20 ML (SECNIAMEB);ARMOFAR;20460.0;2.0;25900.0;5440.0;21.0;MEDIO;12950.0;10230.0;2720.0
ABRIL-2025;7002;GOTERO VIDRIO UNIDAD;ALFA TRANDING;31465.0;42.0;39900.0;8435.0;21.14;MEDIO;950.0;749.17;200.83
ABRIL-2025;5197;ADVIL CHILDREN X 60 ML;PFIZER;243979.0;12.0;309600.0;65621.0;21.2;MEDIO;25800.0;20331.58;5468.42
ABRIL-2025;9000814;COMPLEGEL NF 2 ML CAJA X 5 AMP;SIEGFRIED S.A;124900.0;3.0;158700.0;33800.0;21.3;MEDIO;52900.0;41633.33;11266.67
ABRIL-2025;5231;NAPROXENO 275 MG X 50 + 8 CAPS (APRONAX);BAYER;165404.0;2.0;210200.0;44796.0;21.31;MEDIO;105100.0;82702.0;22398.0
ABRIL-2025;1247;BIBERON 11 ONZ (PTP-0009) GLOTON BQ BLAN;HAPPY BABY;28776.0;6.0;36600.0;7824.0;21.38;MEDIO;6100.0;4796.0;1304.0
ABRIL-2025;2137;BIBERON 6 ONZ  (PTP-0023)  POPOCHO;HAPPY BABY;27354.0;6.0;34800.0;7446.0;21.4;MEDIO;5800.0;4559.0;1241.0
ABRIL-2025;9001109;BIBERON 8 ONZ SIN MANIJA X UND (0088);LABORATORIOS;6359.0;2.0;8100.0;1741.0;21.49;MEDIO;4050.0;3179.5;870.5
ABRIL-2025;2874;CETIRIZINA 10 MG X 400 TAB;LAPROFF;114233.0;3.0;145500.0;31267.0;21.49;MEDIO;48500.0;38077.67;10422.33
ABRIL-2025;2864;AMBROXOL ADULTOS 30 MG X 120 ML;LAPROFF;14356.0;3.0;18300.0;3944.0;21.55;MEDIO;6100.0;4785.33;1314.67
ABRIL-2025;9001075;DESLORATADINA JARABE X 60 ML;COASPHARMA;4157.0;1.0;5300.0;1143.0;21.57;MEDIO;5300.0;4157.0;1143.0
ABRIL-2025;6623;PEDIALYTE 60 X 500 ML MANZANA;ABBOTT;15364.0;2.0;19600.0;4236.0;21.61;MEDIO;9800.0;7682.0;2118.0
ABRIL-2025;1495;YODOSILATO UNGUENTO X 12 GR;FASAN;177224.0;22.0;226200.0;48976.0;21.65;MEDIO;10281.82;8055.64;2226.18
ABRIL-2025;9000226;B-VIT DC X 3 AMP;PROCAPS;912000.0;24.0;1164000.0;252000.0;21.65;MEDIO;48500.0;38000.0;10500.0
ABRIL-2025;6958;EPAMIN 100 MG X 50 CAPS;PFIZER;280056.0;11.0;357500.0;77444.0;21.66;MEDIO;32500.0;25459.64;7040.36
ABRIL-2025;9001096;SHAMPOO ELVIVE HIDRA HIAULURONICO PURE X;LABORATORIOS;23000.0;2.0;29400.0;6400.0;21.77;MEDIO;14700.0;11500.0;3200.0
ABRIL-2025;3801;PIROXICAM GEL TUBO X 30 GR;COASPHARMA;17590.0;3.0;22500.0;4910.0;21.82;MEDIO;7500.0;5863.33;1636.67
ABRIL-2025;7167;SECNIDAZOL 500 MG X 4 TAB;MEMPHIS;6173.0;2.0;7900.0;1727.0;21.86;MEDIO;3950.0;3086.5;863.5
ABRIL-2025;9000543;BETAMETASONA 0.05% CREMA X 20 GR**;TECNOQUIMICAS;49264.0;8.0;63120.0;13856.0;21.95;MEDIO;7890.0;6158.0;1732.0
ABRIL-2025;3362;TRIMEBUTINA 200 MG X 30 TAB;MEMPHIS;45558.0;4.0;58400.0;12842.0;21.99;MEDIO;14600.0;11389.5;3210.5
